0,1,2,3,4,5
"{'key': 'rank', 'value': '725'}","{'key': 'revenues', 'value': '2512.00'}","{'key': 'industry', 'value': 'Publishing, Printing'}","{'key': 'hqCity', 'value': 'Dallas/Ft. Worth Airport'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'SuperMedia'}"
"{'key': 'rank', 'value': '726'}","{'key': 'revenues', 'value': '2504.10'}","{'key': 'industry', 'value': 'Medical Products and Equipment'}","{'key': 'hqCity', 'value': 'Warsaw'}","{'key': 'hqState', 'value': 'IN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Biomet, Inc.'}"
"{'key': 'rank', 'value': '727'}","{'key': 'revenues', 'value': '2499.00'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Abingdon'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Alpha Natural Resources, Inc.'}"
"{'key': 'rank', 'value': '721'}","{'key': 'revenues', 'value': '2537.40'}","{'key': 'industry', 'value': 'Food Services'}","{'key': 'hqCity', 'value': 'Miami'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Burger King Holdings, Inc.'}"
"{'key': 'rank', 'value': '722'}","{'key': 'revenues', 'value': '2534.90'}","{'key': 'industry', 'value': 'Medical Products and Equipment'}","{'key': 'hqCity', 'value': 'Murray Hill'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'C.R. Bard, Inc.'}"
"{'key': 'rank', 'value': '723'}","{'key': 'revenues', 'value': '2520.90'}","{'key': 'industry', 'value': 'Household and Personal Products'}","{'key': 'hqCity', 'value': 'Princeton'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Church &amp; Dwight Co., Inc.'}"
"{'key': 'rank', 'value': '724'}","{'key': 'revenues', 'value': '2516.20'}","{'key': 'industry', 'value': 'Food and Drug Stores'}","{'key': 'hqCity', 'value': 'Sunbury'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Weis Markets, Inc.'}"
"{'key': 'rank', 'value': '718'}","{'key': 'revenues', 'value': '2575.20'}","{'key': 'industry', 'value': 'Transportation Equipment'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Trinity Industries, Inc.'}"
"{'key': 'rank', 'value': '719'}","{'key': 'revenues', 'value': '2554.70'}","{'key': 'industry', 'value': 'Tobacco'}","{'key': 'hqCity', 'value': 'Richmond'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Universal Corporation'}"
"{'key': 'rank', 'value': '720'}","{'key': 'revenues', 'value': '2541.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Middlebury'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Chemtura Corporation'}"
"{'key': 'rank', 'value': '714'}","{'key': 'revenues', 'value': '2584.00'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Dynegy Inc.'}"
"{'key': 'rank', 'value': '715'}","{'key': 'revenues', 'value': '2582.00'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqCity', 'value': 'Ronkonkoma'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NBTY, Inc.'}"
"{'key': 'rank', 'value': '716'}","{'key': 'revenues', 'value': '2581.80'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqCity', 'value': 'Lisle'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Molex Incorporated'}"
"{'key': 'rank', 'value': '717'}","{'key': 'revenues', 'value': '2576.10'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'St. Louis'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Arch Coal, Inc.'}"
"{'key': 'rank', 'value': '710'}","{'key': 'revenues', 'value': '2600.00'}","{'key': 'industry', 'value': 'Building Materials, Glass'}","{'key': 'hqCity', 'value': 'Wayne'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Buildings Materials Corporation of America'}"
"{'key': 'rank', 'value': '711'}","{'key': 'revenues', 'value': '2599.00'}","{'key': 'industry', 'value': 'Wholesalers: Food and Grocery'}","{'key': 'hqCity', 'value': 'Grand Rapids'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Spartan Stores, Inc.'}"
"{'key': 'rank', 'value': '712'}","{'key': 'revenues', 'value': '2593.20'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Edina'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Regis Corporation'}"
"{'key': 'rank', 'value': '713'}","{'key': 'revenues', 'value': '2592.50'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Wall'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'New Jersey Resources Corporation'}"
"{'key': 'rank', 'value': '706'}","{'key': 'revenues', 'value': '2612.80'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'Chicago'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CME Group, Inc.'}"
"{'key': 'rank', 'value': '707'}","{'key': 'revenues', 'value': '2608.40'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Deerfield'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CF Industries Holdings, Inc.'}"
"{'key': 'rank', 'value': '708'}","{'key': 'revenues', 'value': '2602.50'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'St. Petersburg'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Raymond James Financial, Inc.'}"
"{'key': 'rank', 'value': '709'}","{'key': 'revenues', 'value': '2600.80'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Thomasville'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Flowers Foods, Inc.'}"
"{'key': 'rank', 'value': '704'}","{'key': 'revenues', 'value': '2631.30'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqCity', 'value': 'Columbus'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Worthington Industries, Inc.'}"
"{'key': 'rank', 'value': '705'}","{'key': 'revenues', 'value': '2613.60'}","{'key': 'industry', 'value': 'Airlines'}","{'key': 'hqCity', 'value': 'St. George'}","{'key': 'hqState', 'value': 'UT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Skywest, Inc.'}"
"{'key': 'rank', 'value': '701'}","{'key': 'revenues', 'value': '2636.60'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Denton'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sally Beauty Holdings, Inc.'}"
"{'key': 'rank', 'value': '702'}","{'key': 'revenues', 'value': '2632.20'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Sidney'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Cabela's Incorporated""}"
"{'key': 'rank', 'value': '703'}","{'key': 'revenues', 'value': '2631.50'}","{'key': 'industry', 'value': 'General Merchandisers'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Saks Incorporated'}"
"{'key': 'rank', 'value': '700'}","{'key': 'revenues', 'value': '2641.80'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqCity', 'value': 'Avon'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Magellan Health Services, Inc.'}"
"{'key': 'rank', 'value': '696'}","{'key': 'revenues', 'value': '2689.90'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqCity', 'value': 'Summit'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Celgene Corporation'}"
"{'key': 'rank', 'value': '697'}","{'key': 'revenues', 'value': '2666.00'}","{'key': 'industry', 'value': 'Health Care: Insurance and Managed Care'}","{'key': 'hqCity', 'value': 'Franklin'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'HealthSpring, Inc.'}"
"{'key': 'rank', 'value': '698'}","{'key': 'revenues', 'value': '2652.10'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Naperville'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Nicor Inc.'}"
"{'key': 'rank', 'value': '699'}","{'key': 'revenues', 'value': '2651.80'}","{'key': 'industry', 'value': 'Construction and Farm Machinery'}","{'key': 'hqCity', 'value': 'South Milwaukee'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Bucyrus International, Inc.'}"
"{'key': 'rank', 'value': '694'}","{'key': 'revenues', 'value': '2691.20'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Richmond'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Massey Energy Company'}"
"{'key': 'rank', 'value': '695'}","{'key': 'revenues', 'value': '2690.50'}","{'key': 'industry', 'value': 'Building Materials, Glass'}","{'key': 'hqCity', 'value': 'Birmingham'}","{'key': 'hqState', 'value': 'AL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Vulcan Materials Company'}"
"{'key': 'rank', 'value': '691'}","{'key': 'revenues', 'value': '2706.90'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Washington'}","{'key': 'hqState', 'value': 'DC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'WGL Holdings, Inc.'}"
"{'key': 'rank', 'value': '692'}","{'key': 'revenues', 'value': '2695.00'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Madison'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CUNA Mutual Insurance Society'}"
"{'key': 'rank', 'value': '693'}","{'key': 'revenues', 'value': '2692.50'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqCity', 'value': 'Golden Valley'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pentair, Inc.'}"
"{'key': 'rank', 'value': '688'}","{'key': 'revenues', 'value': '2741.50'}","{'key': 'industry', 'value': 'Computers, Office Equipment'}","{'key': 'hqCity', 'value': 'North Canton'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Diebold, Incorporated'}"
"{'key': 'rank', 'value': '689'}","{'key': 'revenues', 'value': '2730.20'}","{'key': 'industry', 'value': 'Information Technology Services'}","{'key': 'hqCity', 'value': 'Arlington'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CACI International, Inc.'}"
"{'key': 'rank', 'value': '690'}","{'key': 'revenues', 'value': '2722.90'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Tiffany &amp; Co.'}"
"{'key': 'rank', 'value': '685'}","{'key': 'revenues', 'value': '2749.60'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'St. Petersburg'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'HSN, Inc.'}"
"{'key': 'rank', 'value': '686'}","{'key': 'revenues', 'value': '2749.50'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'Boston'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'LPL Investment Holdings Inc.'}"
"{'key': 'rank', 'value': '687'}","{'key': 'revenues', 'value': '2743.30'}","{'key': 'industry', 'value': 'Food Services'}","{'key': 'hqCity', 'value': 'San Diego'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Jack in the Box Inc.'}"
"{'key': 'rank', 'value': '683'}","{'key': 'revenues', 'value': '2752.40'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Hato Rey'}","{'key': 'hqState', 'value': 'PR'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Popular, Inc.'}"
"{'key': 'rank', 'value': '684'}","{'key': 'revenues', 'value': '2752.00'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Plano'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Rent-A-Center, Inc.'}"
"{'key': 'rank', 'value': '680'}","{'key': 'revenues', 'value': '2770.00'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Portland'}","{'key': 'hqState', 'value': 'OR'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'StanCorp Financial Group, Inc.'}"
"{'key': 'rank', 'value': '681'}","{'key': 'revenues', 'value': '2756.20'}","{'key': 'industry', 'value': 'Homebuilders'}","{'key': 'hqCity', 'value': 'Reston'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NVR, Inc.'}"
"{'key': 'rank', 'value': '682'}","{'key': 'revenues', 'value': '2752.40'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Vornado Realty Trust'}"
"{'key': 'rank', 'value': '678'}","{'key': 'revenues', 'value': '2779.00'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqCity', 'value': 'Findlay'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cooper Tire &amp; Rubber Company'}"
"{'key': 'rank', 'value': '679'}","{'key': 'revenues', 'value': '2776.10'}","{'key': 'industry', 'value': 'Transportation Equipment'}","{'key': 'hqCity', 'value': 'Lake Forest'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Brunswick Corporation'}"
"{'key': 'rank', 'value': '676'}","{'key': 'revenues', 'value': '2784.70'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Exterran Holdings, Inc.'}"
"{'key': 'rank', 'value': '677'}","{'key': 'revenues', 'value': '2780.00'}","{'key': 'industry', 'value': 'Building Materials, Glass'}","{'key': 'hqCity', 'value': 'Lancaster'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Armstrong World Industries, Inc.'}"
"{'key': 'rank', 'value': '673'}","{'key': 'revenues', 'value': '2792.20'}","{'key': 'industry', 'value': 'Packaging, Containers'}","{'key': 'hqCity', 'value': 'Delaware'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Greif, Inc.'}"
