0,1,2,3,4,5,6,7,8,9,10,11,12,13
"{'key': 'rank', 'value': '243'}","{'key': 'revenues', 'value': '11334'}","{'key': 'revChange', 'value': '6.3'}","{'key': 'profits', 'value': '1406'}","{'key': 'prftChange', 'value': '1.2'}","{'key': 'assets', 'value': '32268'}","{'key': 'totSHEqty', 'value': '6190'}","{'key': 'mktVal', 'value': '37225'}","{'key': 'prftPctSls', 'value': '12.4'}","{'key': 'prftPctAsts', 'value': '4.4'}","{'key': 'prftPctSHEqty', 'value': '22.7'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Automatic Data Processing, Inc.'}"
"{'key': 'rank', 'value': '241'}","{'key': 'revenues', 'value': '11420'}","{'key': 'revChange', 'value': '5'}","{'key': 'profits', 'value': '1210'}","{'key': 'prftChange', 'value': '11.4'}","{'key': 'assets', 'value': '10315'}","{'key': 'totSHEqty', 'value': '6077'}","{'key': 'mktVal', 'value': '27251'}","{'key': 'prftPctSls', 'value': '10.6'}","{'key': 'prftPctAsts', 'value': '11.7'}","{'key': 'prftPctSHEqty', 'value': '19.9'}","{'key': 'industry', 'value': 'Apparel'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'V.F. Corporation'}"
"{'key': 'rank', 'value': '242'}","{'key': 'revenues', 'value': '11391'}","{'key': 'revChange', 'value': '10.6'}","{'key': 'profits', 'value': '712'}","{'key': 'prftChange', 'value': '-15.9'}","{'key': 'assets', 'value': '43406'}","{'key': 'totSHEqty', 'value': '9633'}","{'key': 'mktVal', 'value': '11937'}","{'key': 'prftPctSls', 'value': '6.2'}","{'key': 'prftPctAsts', 'value': '1.6'}","{'key': 'prftPctSHEqty', 'value': '7.4'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqState', 'value': 'LA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Entergy Corporation'}"
"{'key': 'rank', 'value': '240'}","{'key': 'revenues', 'value': '11458'}","{'key': 'revChange', 'value': '9.6'}","{'key': 'profits', 'value': '434'}","{'key': 'prftChange', 'value': '5'}","{'key': 'assets', 'value': '9889'}","{'key': 'totSHEqty', 'value': '3019'}","{'key': 'mktVal', 'value': '10446'}","{'key': 'prftPctSls', 'value': '3.8'}","{'key': 'prftPctAsts', 'value': '4.4'}","{'key': 'prftPctSHEqty', 'value': '14.4'}","{'key': 'industry', 'value': 'Automotive Retailing, Services'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CarMax, Inc.'}"
"{'key': 'rank', 'value': '238'}","{'key': 'revenues', 'value': '11778'}","{'key': 'revChange', 'value': '13'}","{'key': 'profits', 'value': '4980'}","{'key': 'prftChange', 'value': '132.3'}","{'key': 'assets', 'value': '35956'}","{'key': 'totSHEqty', 'value': '26870'}","{'key': 'mktVal', 'value': '136772'}","{'key': 'prftPctSls', 'value': '42.3'}","{'key': 'prftPctAsts', 'value': '13.9'}","{'key': 'prftPctSHEqty', 'value': '18.5'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Visa Inc.'}"
"{'key': 'rank', 'value': '239'}","{'key': 'revenues', 'value': '11577'}","{'key': 'revChange', 'value': '-0.6'}","{'key': 'profits', 'value': '1013'}","{'key': 'prftChange', 'value': '9.7'}","{'key': 'assets', 'value': '12939'}","{'key': 'totSHEqty', 'value': '2802'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '8.7'}","{'key': 'prftPctAsts', 'value': '7.8'}","{'key': 'prftPctSHEqty', 'value': '36.2'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'H.J. Heinz Company'}"
"{'key': 'rank', 'value': '237'}","{'key': 'revenues', 'value': '11818'}","{'key': 'revChange', 'value': '8.5'}","{'key': 'profits', 'value': '423'}","{'key': 'prftChange', 'value': '11.6'}","{'key': 'assets', 'value': '7274'}","{'key': 'totSHEqty', 'value': '4213'}","{'key': 'mktVal', 'value': '8375'}","{'key': 'prftPctSls', 'value': '3.6'}","{'key': 'prftPctAsts', 'value': '5.8'}","{'key': 'prftPctSHEqty', 'value': '10'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Jacobs Engineering Group Inc.'}"
"{'key': 'rank', 'value': '236'}","{'key': 'revenues', 'value': '11826'}","{'key': 'revChange', 'value': '5.4'}","{'key': 'profits', 'value': '500'}","{'key': 'prftChange', 'value': '72.4'}","{'key': 'assets', 'value': '6727'}","{'key': 'totSHEqty', 'value': '3700'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '4.2'}","{'key': 'prftPctAsts', 'value': '7.4'}","{'key': 'prftPctSHEqty', 'value': '13.5'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Peter Kiewit Sons', Inc.""}"
"{'key': 'rank', 'value': '234'}","{'key': 'revenues', 'value': '11860'}","{'key': 'revChange', 'value': '-3.5'}","{'key': 'profits', 'value': '1130'}","{'key': 'prftChange', 'value': '-26'}","{'key': 'assets', 'value': '46259'}","{'key': 'totSHEqty', 'value': '12466'}","{'key': 'mktVal', 'value': '20902'}","{'key': 'prftPctSls', 'value': '9.5'}","{'key': 'prftPctAsts', 'value': '2.4'}","{'key': 'prftPctSHEqty', 'value': '9.1'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'PPL Corporation'}"
"{'key': 'rank', 'value': '235'}","{'key': 'revenues', 'value': '11859'}","{'key': 'revChange', 'value': '-8.7'}","{'key': 'profits', 'value': '-1388'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '11801'}","{'key': 'totSHEqty', 'value': '3087'}","{'key': 'mktVal', 'value': '2626'}","{'key': 'prftPctSls', 'value': '-11.7'}","{'key': 'prftPctAsts', 'value': '-11.8'}","{'key': 'prftPctSHEqty', 'value': '-45'}","{'key': 'industry', 'value': 'General Merchandisers'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'J.C. Penney Company, Inc.'}"
"{'key': 'rank', 'value': '233'}","{'key': 'revenues', 'value': '11925'}","{'key': 'revChange', 'value': '6.2'}","{'key': 'profits', 'value': '1755'}","{'key': 'prftChange', 'value': '3.7'}","{'key': 'assets', 'value': '20255'}","{'key': 'totSHEqty', 'value': '6609'}","{'key': 'mktVal', 'value': '38501'}","{'key': 'prftPctSls', 'value': '14.7'}","{'key': 'prftPctAsts', 'value': '8.7'}","{'key': 'prftPctSHEqty', 'value': '26.6'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Praxair, Inc.'}"
"{'key': 'rank', 'value': '232'}","{'key': 'revenues', 'value': '11969'}","{'key': 'revChange', 'value': '3.8'}","{'key': 'profits', 'value': '1244'}","{'key': 'prftChange', 'value': '-5.3'}","{'key': 'assets', 'value': '236945'}","{'key': 'totSHEqty', 'value': '13452'}","{'key': 'mktVal', 'value': '13361'}","{'key': 'prftPctSls', 'value': '10.4'}","{'key': 'prftPctAsts', 'value': '0.5'}","{'key': 'prftPctSHEqty', 'value': '9.2'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Lincoln National Corporation'}"
"{'key': 'rank', 'value': '230'}","{'key': 'revenues', 'value': '12064'}","{'key': 'revChange', 'value': '42.1'}","{'key': 'profits', 'value': '633'}","{'key': 'prftChange', 'value': '18.2'}","{'key': 'assets', 'value': '17099'}","{'key': 'totSHEqty', 'value': '4433'}","{'key': 'mktVal', 'value': '14678'}","{'key': 'prftPctSls', 'value': '5.3'}","{'key': 'prftPctAsts', 'value': '3.7'}","{'key': 'prftPctSHEqty', 'value': '14.3'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'DaVita HealthCare Partners Inc.'}"
"{'key': 'rank', 'value': '231'}","{'key': 'revenues', 'value': '12026'}","{'key': 'revChange', 'value': '2.3'}","{'key': 'profits', 'value': '1864'}","{'key': 'prftChange', 'value': '0.3'}","{'key': 'assets', 'value': '31782'}","{'key': 'totSHEqty', 'value': '10483'}","{'key': 'mktVal', 'value': '29189'}","{'key': 'prftPctSls', 'value': '15.5'}","{'key': 'prftPctAsts', 'value': '5.9'}","{'key': 'prftPctSHEqty', 'value': '17.8'}","{'key': 'industry', 'value': 'Railroads'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CSX Corporation'}"
"{'key': 'rank', 'value': '229'}","{'key': 'revenues', 'value': '12081'}","{'key': 'revChange', 'value': '20.1'}","{'key': 'profits', 'value': '-134'}","{'key': 'prftChange', 'value': '-188.2'}","{'key': 'assets', 'value': '16130'}","{'key': 'totSHEqty', 'value': '755'}","{'key': 'mktVal', 'value': '4152'}","{'key': 'prftPctSls', 'value': '-1.1'}","{'key': 'prftPctAsts', 'value': '-0.8'}","{'key': 'prftPctSHEqty', 'value': '-17.7'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Tenet Healthcare Corporation'}"
"{'key': 'rank', 'value': '228'}","{'key': 'revenues', 'value': '12104'}","{'key': 'revChange', 'value': '-1.1'}","{'key': 'profits', 'value': '498'}","{'key': 'prftChange', 'value': '-15.4'}","{'key': 'assets', 'value': '12944'}","{'key': 'totSHEqty', 'value': '4384'}","{'key': 'mktVal', 'value': '11099'}","{'key': 'prftPctSls', 'value': '4.1'}","{'key': 'prftPctAsts', 'value': '3.8'}","{'key': 'prftPctSHEqty', 'value': '11.4'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqState', 'value': 'RI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Textron Inc.'}"
"{'key': 'rank', 'value': '227'}","{'key': 'revenues', 'value': '12205'}","{'key': 'revChange', 'value': '-4.8'}","{'key': 'profits', 'value': '2162'}","{'key': 'prftChange', 'value': '22.9'}","{'key': 'assets', 'value': '18938'}","{'key': 'totSHEqty', 'value': '10807'}","{'key': 'mktVal', 'value': '51131'}","{'key': 'prftPctSls', 'value': '17.7'}","{'key': 'prftPctAsts', 'value': '11.4'}","{'key': 'prftPctSHEqty', 'value': '20'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Texas Instruments Incorporated'}"
"{'key': 'rank', 'value': '225'}","{'key': 'revenues', 'value': '12354'}","{'key': 'revChange', 'value': '1.4'}","{'key': 'profits', 'value': '1062'}","{'key': 'prftChange', 'value': '-6.7'}","{'key': 'assets', 'value': '40647'}","{'key': 'totSHEqty', 'value': '12245'}","{'key': 'mktVal', 'value': '15714'}","{'key': 'prftPctSls', 'value': '8.6'}","{'key': 'prftPctAsts', 'value': '2.6'}","{'key': 'prftPctSHEqty', 'value': '8.7'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Consolidated Edison, Inc.'}"
"{'key': 'rank', 'value': '226'}","{'key': 'revenues', 'value': '12261'}","{'key': 'revChange', 'value': '2.8'}","{'key': 'profits', 'value': '1357'}","{'key': 'prftChange', 'value': '15.4'}","{'key': 'assets', 'value': '16980'}","{'key': 'totSHEqty', 'value': '7905'}","{'key': 'mktVal', 'value': '27034'}","{'key': 'prftPctSls', 'value': '11.1'}","{'key': 'prftPctAsts', 'value': '8'}","{'key': 'prftPctSHEqty', 'value': '17.2'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Marsh &amp; McLennan Companies, Inc.'}"
"{'key': 'rank', 'value': '224'}","{'key': 'revenues', 'value': '12540'}","{'key': 'revChange', 'value': '3.2'}","{'key': 'profits', 'value': '734'}","{'key': 'prftChange', 'value': '-0.1'}","{'key': 'assets', 'value': '8574'}","{'key': 'totSHEqty', 'value': '2080'}","{'key': 'mktVal', 'value': '11846'}","{'key': 'prftPctSls', 'value': '5.9'}","{'key': 'prftPctAsts', 'value': '8.6'}","{'key': 'prftPctSHEqty', 'value': '35.3'}","{'key': 'industry', 'value': 'General Merchandisers'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Nordstrom, Inc.'}"
"{'key': 'rank', 'value': '223'}","{'key': 'revenues', 'value': '12543'}","{'key': 'revChange', 'value': '-7.4'}","{'key': 'profits', 'value': '-1039'}","{'key': 'prftChange', 'value': '-2834'}","{'key': 'assets', 'value': '7549'}","{'key': 'totSHEqty', 'value': '-656'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '-8.3'}","{'key': 'prftPctAsts', 'value': '-13.8'}","{'key': 'prftPctSHEqty', 'value': ''}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Toys ""R"" Us, Inc.'}"
"{'key': 'rank', 'value': '222'}","{'key': 'revenues', 'value': '12581'}","{'key': 'revChange', 'value': '-4'}","{'key': 'profits', 'value': '915'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '46646'}","{'key': 'totSHEqty', 'value': '9938'}","{'key': 'mktVal', 'value': '18444'}","{'key': 'prftPctSls', 'value': '7.3'}","{'key': 'prftPctAsts', 'value': '2'}","{'key': 'prftPctSHEqty', 'value': '9.2'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Edison International'}"
"{'key': 'rank', 'value': '221'}","{'key': 'revenues', 'value': '12629'}","{'key': 'revChange', 'value': '-10.2'}","{'key': 'profits', 'value': '778'}","{'key': 'prftChange', 'value': '-4'}","{'key': 'assets', 'value': '14009'}","{'key': 'totSHEqty', 'value': '6023'}","{'key': 'mktVal', 'value': '10142'}","{'key': 'prftPctSls', 'value': '6.2'}","{'key': 'prftPctAsts', 'value': '5.6'}","{'key': 'prftPctSHEqty', 'value': '12.9'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'L-3 Communications Holdings, Inc.'}"
"{'key': 'rank', 'value': '220'}","{'key': 'revenues', 'value': '12752'}","{'key': 'revChange', 'value': '12.3'}","{'key': 'profits', 'value': '416'}","{'key': 'prftChange', 'value': '-30'}","{'key': 'assets', 'value': '2803'}","{'key': 'totSHEqty', 'value': '940'}","{'key': 'mktVal', 'value': '7777'}","{'key': 'prftPctSls', 'value': '3.3'}","{'key': 'prftPctAsts', 'value': '14.8'}","{'key': 'prftPctSHEqty', 'value': '44.3'}","{'key': 'industry', 'value': 'Transportation and Logistics'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'C. H. Robinson Worldwide, Inc.'}"
"{'key': 'rank', 'value': '219'}","{'key': 'revenues', 'value': '12784'}","{'key': 'revChange', 'value': '8.2'}","{'key': 'profits', 'value': '626'}","{'key': 'prftChange', 'value': '9.6'}","{'key': 'assets', 'value': '6794'}","{'key': 'totSHEqty', 'value': '-1415'}","{'key': 'mktVal', 'value': '16516'}","{'key': 'prftPctSls', 'value': '4.9'}","{'key': 'prftPctAsts', 'value': '9.2'}","{'key': 'prftPctSHEqty', 'value': ''}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqState', 'value': 'MD'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Marriott International, Inc.'}"
"{'key': 'rank', 'value': '218'}","{'key': 'revenues', 'value': '12917'}","{'key': 'revChange', 'value': '10.4'}","{'key': 'profits', 'value': '551'}","{'key': 'prftChange', 'value': '18.3'}","{'key': 'assets', 'value': '5538'}","{'key': 'totSHEqty', 'value': '3878'}","{'key': 'mktVal', 'value': '18862'}","{'key': 'prftPctSls', 'value': '4.3'}","{'key': 'prftPctAsts', 'value': '9.9'}","{'key': 'prftPctSHEqty', 'value': '14.2'}","{'key': 'industry', 'value': 'Food and Drug Stores'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Whole Foods Market, Inc.'}"
"{'key': 'rank', 'value': '217'}","{'key': 'revenues', 'value': '13016'}","{'key': 'revChange', 'value': '-1'}","{'key': 'profits', 'value': '948'}","{'key': 'prftChange', 'value': '-17.7'}","{'key': 'assets', 'value': '12541'}","{'key': 'totSHEqty', 'value': '5738'}","{'key': 'mktVal', 'value': '17852'}","{'key': 'prftPctSls', 'value': '7.3'}","{'key': 'prftPctAsts', 'value': '7.6'}","{'key': 'prftPctSHEqty', 'value': '16.5'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Parker-Hannifin Corporation'}"
"{'key': 'rank', 'value': '216'}","{'key': 'revenues', 'value': '13084'}","{'key': 'revChange', 'value': '-4'}","{'key': 'profits', 'value': '1091'}","{'key': 'prftChange', 'value': '-31.7'}","{'key': 'assets', 'value': '8695'}","{'key': 'totSHEqty', 'value': '2166'}","{'key': 'mktVal', 'value': '33392'}","{'key': 'prftPctSls', 'value': '8.3'}","{'key': 'prftPctAsts', 'value': '12.5'}","{'key': 'prftPctSHEqty', 'value': '50.4'}","{'key': 'industry', 'value': 'Food Services'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Yum! Brands, Inc.'}"
"{'key': 'rank', 'value': '215'}","{'key': 'revenues', 'value': '13090'}","{'key': 'revChange', 'value': '3.4'}","{'key': 'profits', 'value': '1273'}","{'key': 'prftChange', 'value': '8.1'}","{'key': 'assets', 'value': '31863'}","{'key': 'totSHEqty', 'value': '16856'}","{'key': 'mktVal', 'value': '47109'}","{'key': 'prftPctSls', 'value': '9.7'}","{'key': 'prftPctAsts', 'value': '4'}","{'key': 'prftPctSHEqty', 'value': '7.6'}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Thermo Fisher Scientific Inc.'}"
